text,label
i feel like they might be engineering hostile situations by which i mean wars and missile testing and dropping spy planes out of the sky and all the rest because overwhelmingly they have y chromosomes and because they are bored,3
im not enjoying winter hate feeling cold and having to dress in so many layers,3
i feel there are other options that not as violent probably more costly yet equally futile so whats the problem with keeping our men and women out of harms way,3
i know that there is some cynicism involved but i also know that it s come from the lessons i ve learned over the last couple years of life and i don t feel resentful or damaged because of it i feel fortunate enough to have been clubbed upside the head with a bigger dose of reality,3
i almost feel greedy for believing that i want so much,3
i start feeling angry i need to actually stop and figure out what im really feeling so i can deal with life in a more balanced way,3
i see what being unhealthy does and i can feel the weight that i ve gained back and i am pissed that i let some of it creep back on,3
i feel disgusted that any criminal justice system in the st century could know the full details of it all and deny it to be named as abusive,3
i lived her life without the feeling of acceptance she felt as though trouble and misery followed her everywhere she went and that everyone hated her because of it,3
im sure this silly little blog is ridiculous but sometimes i just feel so aggravated,3
i feel very disgusted by that i cant tolerated her actions anymore by writing this post,3
i would also hate for you to feel i was selfish in my decision,3
i determined to have a read of the backdrop and that old feeling it s been a while since i ve bothered to examine adventure path material almost immediately began to emerge what i would call the take away phenomenon,3
i felt like facebook was a catalyst for me to feel that way about myself and i started to see it as a bit of a hostile online community,3
i feel jealous with them why they can,3
i lets me into his fucked up world and he usually does i feel fucked up too and honestly a little scared,3
i feel tortured the one thing i love is the one thing that wont support me financially but i cringe when i think of spending years chained to a desk performing a job by wrote with little or no room for creativity or for anything else that matters,3
i was feeling a little annoyed at some people,3
i don t feel whack or messed up i know i m psychologically fucked up because i can feel the difference but i don t feel like i m as fucked up as i could be,3
i can go from elated laughing to plunging back into my extreme misery at a simple exchange that it feels so dangerous now,3
i cant really understand my feeling cause its a mixture between bitter and a sour one which even i dont get,3
ive been feelin cranky about my blog im feeling its still a bit childish for me already i dont know if its the blog itself the address or something else,3
i have been feeling agitated about lately,3
i feel rediculous and petty and yet justified,3
i feel there are some who still wants us together and i im being rebellious,3
i dont hallucinate instead i slowly continue along my little path until i feel needlessly violent and overly happy about it,3
i didnt feel that way with this we got to be with everyone on the dangerous path to freedom,3
i feel incredibly sarcastic right now,3
i am writing feeling appalled,3
i feel like im being taken advantage of and on top of that i am really bothered by my boyfriends sloppy behaviors,3
i don t know what to do about it or how to do it almost feeling angry within myself that i can t do something tangible and pragmatic to help my sisters,3
i just remember spending hours trying to bump my score above the mark and feeling frustrated by the questions they were a mixture of professor generated and usmleasy ones,3
i feel irritated that he either interrupts my quiet time or wakes me up,3
i simply can t help but feel dissatisfied after reading glancing through each,3
i feared i would feel resentful of her or this process but i dont and i am so happy about that,3
i feel really pissed off justanswer,3
i feel completely agitated,3
i looked around and once again was disappointed that so little had shown up this evening but apparently this was my day to feel selfish,3
i feel to you or dad because dad is pissed about the dishes and will in turn belittle the way i feel to simply me being a spoiled little bitch who doesn t do jack around the house,3
i feel like shes just so distracted but when it comes to my year old brother she waits on him hand and foot,3
i used feel frustrated all the time,3
i need to remember something feel like it and not be distracted simultaneously before it happens,3
i feel is hostile kinship or mounting nausea did you know that back means the binding itself,3
i feel grouchy now the football fans have woken me up from the customary sunday siesta,3
i just feel too stubborn to give up on a dream,3
i feel the need to be distracted,3
i feel irritated and helpless,3
i could feel this way but i honestly believe that he was and is a very violent and dangerous man,3
i feel so hated and useless sometimes i even ask myself why havent i killed myself yet,3
when they changed my office to another room without my agreement,3
i prayed for love for the people that i was feeling bitter towards and that they would find what was best for them,3
i feel i am beyond pissed off disappointed frustrated with myself,3
i know its the lot of the dumpee to feel slighted jealous unable to move on depressed angry and a whole bunch of other negative emotions that stem from the whole rejection and sometimes replacement involved in the break up process,3
i was thinking about how you all were watching general conference and i was feeling a bit jealous,3
i am yelling at my kids at the drop of a hat for no reason possess no energy to do anything just feeling irritable and sad about everything,3
i dont have to buy it in tubs which feels vile,3
ive been feeling vaguely dissatisfied with reel pros since i signed up a few weeks ago,3
i feel like this could be a dangerous topic if anyone feels passionately about pianos but its been on my mind for a while and i thought it was worth discussing not because im going to paint my piano which i grew up with so please stop hyperventilating mom,3
i feel like being selfish and keeping this foodie secret myself but why would i deny everyone else,3
i was half feeling very irritated and just wanted to get out of a amp f lol,3
i feel i am writing this blog for selfish reasons but i know god can use it for his her purpose,3
i was in i could feel him and i hated the drawn tight feeling i had,3
i remember consistently feeling dissatisfied with my progress,3
im feeling so pissed off that i wanna scream and shout at the wall facing me right now,3
i kept crying or feeling cranky,3
i feel like i can breath now and not be so rushed,3
i feel this way i withdraw become irritable,3
i am feeling rebellious i will start from the end instead of the beginning a very good place to start,3
i need to be just as open with them as i am with some of my friends when i feel that they have wronged me,3
i feel like she acts bitchy and complainy to try and fit in but that doesnt make sense because for the most part were not bitchy and complainy,3
i know that i still feel kind of agitated but i also switch from feeling hot to feeling cold when i lay down,3
i feel so bitchy and mean and terrible,3
i feel like i ve fucked up massively for not being able to fight off being suicidal,3
i don t feel bitter about my lot nor do i wish any other mother s son was in my place,3
i feel only a little agitated right now,3
i met them great people but i have a feeling i may have unintentionally offended them,3
im feeling stressed about this more than i should,3
i think about myself personally when it comes to investing i feel like i would fall into the investment category of getting greedy i think id invest into a bombing market like coca cola in the s,3
i feel tortured every moment and theres nowhere i can go to get away from it or to get back to what i was used to,3
i tend not to shower on those days and feel slightly rebellious getting all stinky and doing nothing,3
i wonder how they would feel if someone was screaming at them and then saying horribly rude things behind their back later,3
i feel cheated and wronged let down and spurned the vine i tended and nursed how could it do this to me,3
i could be really screwed just on waiting for a sitter so i was feeling stressed,3
i was about to feel insulted and show opportunity the finger then the door when it presented the prize two weeks in italy,3
i feel like im presenting myself in a less hostile manner now when i am dragged to an event or gathering full of stupid fake people,3
i feel so frustrated but i cant tell them i am,3
i said what i felt needed to be said and in addition to that i was feeling bitchy,3
i feel extremely mind fucked,3
i could ingrain in my mind all my feelings all my experiences reading it so if i hated everything that happened in the next book i could just go back to the first and pretend nothing ever happened past it,3
i know now makes me feel outraged,3
i feel slightly offended,3
i feel more disgusted with the woman who s undoubtedly banking off this incident the one who handed the pictures off to political pundits who she has to have known would use them in not nice ways,3
i was feeling very offended at the line of questioning and almost walked out but i stuck around for some reason,3
i perform a submarine cartwheel before i feel a violent tug on my ankle as my board gets hauled towards the beach,3
i feel less aggravated and upset today i think i realized that its just not worth it it proved to be wasted time and effort pointless and stupid i am fine with not knowing him im uneffected for the time being at least,3
the first day i visited the hospital i was disgusted because i experienced offensive smell which i never expected i nearly ran away from the course,3
id done that though it kind of did a on me and i found myself sympathizing with the demons as the church called them and feeling more disgusted with the people who were supposed to be trying to fight them off,3
i was feeling kind of resentful about it since its april and all,3
i feel petty and mean unemotional when im with her,3
i aint pissed angry mad or anything i just feel pretty much fuckin insulted,3
i am still working through the guilt of feeling selfish for self preservation without the justification that i must survive to bring up my babies,3
i know its only the beginning of and im already feeling fucked,3
i often feel resentful of anything that seems good,3
i even mentioned him was to show i want to trust you with my feelings hoping you would not think i was being rude mean coercive or pushy,3
i am back at home feeling irritable about that since ive been looking forward to the party all week,3
i know i am not alone when i say i often feel rushed,3
i miss time with my husband and not feeling rushed to get back home to relieve our caregiver,3
i feel rushed trying to get everything together late at night,3
when i saw all the starving people in ethiopia on tv it felt awful to see such suffering,3
i am currently feeling very aggravated,3
i feel like a greedy person for liking two people,3
i was a child i stole rmb from my grandfather maternal and i feel i exceptionally wronged him,3
im feeling really hateful and disgruntled about my job but i sure hope i dont lose it for being late,3
i was feeling irritable and grumpy today so i came home for lunch took a nap,3
i am just feeling grumpy and sore,3
i was feeling particularly bitchy and i dont think i adequately expressed my appreciation for that,3
i think i m feeling dissatisfied with my life,3
i feel outraged that my life is so easy so blessed,3
i also hate feeling aggravated when i dont know how i am supposed to eat because when i feel that way i often sound that way,3
i feel petty things but not to the extent that humans seem to feel them wars have been started over stupid little things and try as i might i cannot understand how things such as loving two people or feeling jealous can lead to murder and unhappiness,3
i typically respond when i feel offended,3
i do meet that i do date will continue to be sources of apathy or worse people whom i feel i have wronged or in whose confidence i act in bad faith,3
i had the feeling stubborn and ridiculous and possibly several more colourful turns of phrase as the children were all still asleep were on the tip of her tongue but she settled for heaving a sigh and turning to leave,3
i read which i feel i didn t need to read makes me a little grumpy,3
i think maybe about how strongly she feels about him and being there for him but brad looks really distracted,3
i feel so cluster fucked in my head,3
when i heard about the way a parent of a friend had mistreated him,3
i worry that he s feeling resentful for doing woman s work,3
i was feeling a little grumpy thinking about everything that needs to get done but flipping it around this way well now i m ready to roll up my sleeves write some to do lists and get to work,3
i can spend my life condemning others i feel have wronged my people or me and yet my own consequences are strangely bitter,3
ive always been a giver not a taker i feel selfish in considering this idea,3
i feel frustrated sometimes with my mac lipsticks when i have to read names or open each of them to select shade,3
i know that this pair of socks took about two months to make but i feel that was because yours truly was truly distracted by the strings as i like to call it,3
i did feel a little lighter in spirit now that i knew that neither he nor warrick despised me for my incredible naivety and stupidity,3
i liked the ending but i did feel like it was a little bit rushed,3
i couldnt help feeling a little envious of what treats the body power people might have in store for them demonstrations of super strength perfect specimens glistening with accentuating oil exercise gear to be seen in,3
i feel greedy about wanting to see this film series continue,3
i have to admit that i feel a little irate as well but its under control,3
i dont have a yeast infection in the vagina i could be feeling irritated by yeast due to my diet so i should stop eating lots of sugary foods if i can,3
i cant help but feel that if i hadnt had been so selfish then i could have sheltered you from feeling this way now,3
i have swung between feeling resentful that others need me to feeling ashamed and angry that i am not more with it and able to be a better daughter sister friend citizen,3
i was years old at one time knowing my dad wasnt coming home and its the worst feeling i have ever felt and ive hated you since and it wont ever change,3
i just feel resentful and show my resentment by eating tempura and sundaes,3
i feel the cold more than him,3
i admittedly feel like crap and want to sleep all day and am so cranky i just want to yell at everyone,3
i remember feeling annoyed but also wondering if i shouldn t stop and buy something,3
i think i have made it known how i feel about cold weather we are not friends i am ready for winter to be finished please please be finished,3
i can assume they are not feeling the cold like i am their water is not frozen they have plenty of feed though they eschew this in favor of foraging and scratch,3
i feel like a total bitchy person today yay,3
i feel a little tortured and lost,3
at one of my close friends saying she didnt like the way i am nice to people i dont know,3
i would feel resentful toward patrick because i couldnt read avery her nightly books with just her and me,3
i didnt even have time to feel jealous i was so busy pinning her pictures and writing down a href http nanashi,3
im feeling annoyed to add on i dont feel important or whatever shit anymore,3
i feel very annoyed with this kind of people who comment and try to be so philosophy on their religion,3
i feel fucked church of fuck luminaries swinelord are back with a deluxe r,3
i can get to the bottom of this feeling and not just berate myself for feeling dissatisfied,3
a gigantic spider climbed over my face and what is more in my own flat,3
i don t really feel all that bothered by it to be honest,3
i guess you could say i am teeter totering right now on the edge and i feel like im dangerous,3
i no longer have that angst inside me the kind of yelping passion and feeling of being wronged or what have you that drove my initial connection to emo,3
i feel like if i was here long enough i would have my emotions back b c i could either be so stressed out by the people that i cant hide my emotions or that i would have my support back and feeling would be safe again esp without uw school work,3
i admit i was feeling agitated so when hubby asked me if i want to join them for a drink i agreed,3
i find myself feeling irritable or depleted i run through a mental checklist have i worked out,3
i was snapping at everybody and feeling very grumpy in general,3
i guess the mild pain had made me feel even more impatient to just get on with it,3
im down to blogging again simply because im feeling very distracted though im suppose to study cell bio now,3
i feel about this band perhaps i m too distracted by the hardcore dancers flailing around,3
i am going to feel annoyed with myself,3
i couldnt get to sleep i was feeling quite irritable and restless and every time i was dropping off to sleep a mosquito would land on my face or squeal around my ear,3
i love this projector it is old it has an old smell to it not displeasing just old and slightly musty it is from the early s i feel like i am in my own little episode of mad men when we set it up to watch something on it,3
i also hope you understand why i feel so angry with you when you dont support the hat rule or when you turn up at a school event sans hat yourself,3
im feeling pissed and sad right now,3
i feel blackburn will be a stubborn team against blackpool and holloway will want a positive reaction in this game even if they don get a result,3
i get another call from a frantic junior for my file and i obviously refused ta help her and now im feeling like i was too rude i mean i jz went like yeah sorry i just dont do that,3
i feel rebellious and think let them do so,3
i feel not offended in any form and should not make this big and in the end it doesnt bother me at all but ive learned to show some balls in the past and say what i think not anonymous so if we would give some weight to the content of these comments there would be the questions what is behind it,3
i feel those feelings coming back all those hateful jealous paranoid feelings that used to torture me relentlessly,3
i guess that s where the phrase down in the dumps comes from try this think of something that is mildly upsetting for you some sort of negative emotion perhaps you were stuck in traffic or there was something on the news this morning that made you feel a bit grumpy,3
i feel though its pretty dangerous to to apply one strategy to match,3
i play it i have more different feelings around a cold grim back drop,3
i feel cranky and annoyed when i dont,3
i was a touch pissed off that janine appears to have totally forgotten my birthday i feel a sarcastic comment in her card next week to make up for it,3
i tend not to want to cook if i feel grumpy or tired or just stressed,3
i seek the presence of people of conscience and i feel around me the optimism of youth with its stubborn refusal to accept a fate forced upon it,3
i want to be to be worthy of them especially when i m feeling the sarcastic crone,3
i am just remembering it now and i should have told him it was birthday but i am such a selfish idiot and was feeling jealous of all the people who met nao,3
i feel so fucked up these days,3
i hate feeling so fucked up all the time because of this,3
i stand by that he is actually annoying giggle i also acknowledge that i have been feeling very dissatisfied,3
i like to buck the system and climb on my soapbox when i feel wronged or see others wronged but for the most part i am more comfortable with a society that accepts certain behaviors as moral truths,3
i have noticed that if i go with out i start to feel irritated at him or easily annoyed by the things he does i feel this tiny ache inside of me almost unnoticeable the first few days as if a tiny hair had burrowed its way into my foot,3
i feel insulted video pete edochie responds to death hoax i feel insulted a href http olajideolafunmbi,3
i feel like i ve been distracted all day or i ve been dealing more with fiddly necessities than actual creative work then i ll feel like the day s been wasted,3
i feel like everything is just so fucked,3
i shouldve stopped feeling envious she has her own life i knew it but its still so hard,3
i were to create a piece similar to this again i would improve on it by spending more time on the background as i feel i rushed this and it could have been more detailed,3
i bet you are feeling really mad and hurt,3
i feel distracted or scattered i take a few moments to close my eyes and just breathe,3
i was down feeling greedy and depressed,3
i mean weve been friends for a long time and these things are not new to me but right now it feels like all i ever want to do is just roll my eyes at everything you say and tell you how obnoxious youre being,3
i have a reminder of the joy and peace i feel in his arms i am tortured,3
i feel equally morally outraged regardless of whether its michigans or new yorks governor sleeping with prostitutes behind his wifes and daughters backs,3
i feel equally wronged,3
i still feel dissatisfied,3
i apologise in advance i m feeling somewhat angered and stressed and the following is just going to have to come out,3
i was feeling too agitated to read and it was too hot out to walk,3
i know that tenge will get me to and from almost anywhere so if i am feeling impatient i offer more,3
i never knew it hurt his feelings i just thought he was being sarcastic in return,3
i feel annoyed but its because im afraid i wont be able to speak well just like them,3
i feel resentful about my education rel bookmark why i feel resentful about my education a class entry author href http liveagainsttheflow,3
i am not even italian but i feel outraged by the stupidity of ppl on this blog,3
i feel so mad i feel so angry i feel so callous so lost confused again i feel so cheap so used unfaithful let s start over let s start over let s start over,3
i feel like a distracted robot,3
i posted this lovely picture on instagram and was feeling slightly rebellious walking on that plane feeling,3
i feel i hate him like i have never ever hated anyone like that but i cant stop looking at his existing symbol,3
i guess she didnt feel the need to rescue her son from the vicious man eaters,3
im feeling very frustrated with my novel in progress right now and i cant even decide why,3
i did this especially feels strongly at the moment with gina who just died but had as fucked up as a family as you could ever imagine and wrote me letters during my misgivings and insecure times about how my love was enough,3
i almost feel hated by everyone,3
at a certain situation i felt myself neglected and undeservedly harmed,3
im feeling all kinds of conflicted about the bit with his rather violent reaction towards the paparazzi over that zq jcho cpine lunch,3
i also feel it can be rude to see your family doctor out and about and approach them together with your ailments,3
i feel they are the last of the tortured fandoms remaining save saints football fans but thats the wrong sport,3
i am feeling so grumpy today,3
i am feeling rebellious which is often i suppose,3
i guess thats why i bought some black nail varnish cos i was feeling rebellious,3
i feel a little calmer im more irritable and impatient than before,3
i hope i did not make you feel greedy o shit i hope i did not make you feel greedy or whore like sniiiiifff honey i was just trying to make you feel loved and happy,3
im feeling a tad rebellious right now,3
i glanced out the window at the people strolling on the sidewalks carefree suddenly feeling envious of them for reasons i couldn t explain,3
i feel a bit dissatisfied with my current network,3
i feel like im not as stubborn,3
i could be feeling this way from the cold medicine ive been taking for this chest sinus cold,3
i walk away feeling dissatisfied like i ve waited for my caffeine hit only to get a decaf,3
i may not be completely sure on a lot of things but i am a very opinionated person and when i have opinions on something i feel very strongly about them and i can be very stubborn when it comes to them especially when it comes to politics,3
i didn t even feel cranky about it,3
i need to reflect on why i feel irritated,3
i was feeling angry and jealous and deceived,3
i know some people may cringe but when i feel something in me i have to say it and if you wanna get mad well get mad,3
i feel we are getting into dangerous territory when we simply ignore the parts of the constitution we don t want to follow or create extra constitutional bureaucracies,3
i am feeling resentful it is my choice and i can choose to do things differently next time or even change my choice now,3
getting a low grade on my physics midterm,3
i cant shake off my feelings of being offended and hurt no matter how hard i try and the conversation keeps consuming my every thought,3
i try explaining my feelings and someone dismisses them blindly i feel frustrated and disinterested in discussing my opinions because they cannot put themselves in my place and know what i have experienced by living there,3
i feel like a dangerous animal as i prowl out of the jungle and onto the warm sand of this deserted island,3
i feel like i do for every one and the only one who does for me does it with an attitude and is aggravated to be asked,3
i do give up at times when i feel there s no point in a friendship when one cant be bothered,3
im feeling disgusted already but seriously though i dont really like to have my pictures taken cause ive always referred to myself as ugly,3
i went back to work feeling agitated and lazy which transformed into this state where i just yelled i dont know,3
im feeling rebellious amp ive missed the last couple of ffs on twitter so i thought id share two blogs that ive been loving recently,3
i feel more irritable and i feel more sensible now than ever,3
i resorted to yesterday the post peak day of illness when i was still housebound but feeling agitated and peckish for brew a href http pics,3
i want to tell him how i feel how disgusted i am that he can hurt my husband the way he does and then just laugh about it how he treats his grandchildren how he treated my husbands mum and just scream at him to stop being such a selfish bastard because the world does not revolve around him,3
i feel profoundly insulted by this anime how dumb does it think we are,3
i really don t feel all that bothered by the north london derby,3
i feel so impatient and sometimes i feel thankful that god gave me more time for the moulding of my heart,3
i feel a bit more energized today and less grouchy,3
i know i shouldnt be reacting this way to it all but i cant help it and i feel terribly petty and horrid but this is the way im reacting and i have to deal with it,3
i can t even feel outraged by it,3
i don t feel stressed,3
i have to admit to feeling pretty envious of the commuters there a south african summer has got to be a tad more reliable than a british one,3
im sure she left feeling angry and unhappy but she also caused members of staff to feel angry aggressive and upset hurt as her final say was a personal attack to say we were awful individuals with bad attitudes,3
i feel that disdain from him when i acted as if id been wronged by him,3
i was feeling pretty cranky about it but when i called the garage door guy this morning he said that his scheduler wasnt in because her husband had a massive heart attack over the weekend hes okay so he couldnt give me a time the repairman will call before he comes,3
i want to wimp out on feeling outraged,3
i feel that the life issue and posts like this one will just be met with violent and angry rhetoric,3
i am posting about a past event where i am feeling like i should be insulted,3
i know this is not specific for me and almost everyone else has a similar experience but i still can t help but feel appalled,3
i start to feel agitated,3
im fine mary anne answered feeling a little impatient,3
i am feeling impatient in so many ways but i am equally aware that it is important to learn all i can while im in this season,3
i feel like todd is getting too stressed or tired with caleb i will take him because i dont want caleb to feel that frustration,3
i feel far too distracted to actually write anything of substance,3
im feeling really stressed at work too because theyre piling so much stuff for me to do and expect me to do all this creative stuff or decorate or make this,3
i say it when im stressed feeling bitchy when im slacking in the toilet or when i feel constipated,3
i did not care much about the number of viewers and the viewer ratings before but as the drama iris gained huge success i began to feel greedy about being successful,3
im most afraid of i already feel slightly out of place at cru because while most of them will say they are my friend very few of them bothered to reach out and ask how things were going in australia,3
i was feeling irate and extremely uncomfortable,3
i would feel a violent stab of loneliness,3
i feel so petty who one of my first colleagues had not nice things to say about when i first asked for any contacts for investment banks from before i arrived at this job,3
im feeling distracted and a little bit flighty,3
i feel mad sad and discouraged there is something so marvelous about the lord jesus something about the holy word of god that ignites my soul with hope to once again keep moving forward,3
i would not knowingly wound the feelings of any not even one who may have wronged me but would seek to do him good and make him my friend,3
i wasnt going to post anything about his death because i made me feel mad and shitty,3
i feel like you didnt really care that alexis did that to me and you were irritated that i was even telling you,3
i suppose in some ways i should feel irritated that if she knew why didn t she do anything to help me with this lone cause i was feeling,3
i am also feeling a bit bitchy about the way things are when we have conversations and others are around,3
i need nine hours but it s true and if i get less even seven hours which is supposed to be the norm and which some people consider a lot i feel grumpy unhappy and seriously unmotivated,3
id start feeling resentful that i lived in a part of the country where the sun stubbornly refuses to show itself after the end of september,3
i feel so insulted because of a woman,3
i feel like the legality of our marriage is in tatters thanks to all the hateful lies and messaging from the prop campaign,3
i am feeling bitchy cross whatever,3
i began to feel bitter towards them,3
i feel like karen is being far too greedy pushy demanding on all fronts,3
i really thought i was because i liked what i was feeling when in all actuality i hated his personality,3
i feel sooo bitchy that i made out with devin,3
i feel like people think im just being selfish with my gender if that makes sense,3
i feel bitchy i guess,3
i had no idea i was giving off this vibe but i feel like this is a pretty dangerous vibe to be giving off all willy nilly,3
i talk about in this essay is that people feel differently about poetry when they re angry or sad,3
i also feel a little selfish when i get excited about hitting it off with our friends friends because it makes me feel victorious in our choices,3
i have an interest in a relationship with the person long term and an end goal in mind little spats here and there in which i feel i have been wronged are really of rather little consequence in the grand scheme of things,3
i wanted to say something to her but it was just a bad vibe and i was feeling hostile didnt think it was a good night to do so,3
i feel and im irritated by it,3
i swamp uncaring unfeeling fucked up apathetic humanbeings who wont pull their heads out of their asses long enough to turn around and look at me and say i see you,3
im feeling so pissed off now,3
i feel like im selfish,3
i was feeling irritated with the supposed guy who wasting my valuable time talking to a lady,3
i want to not feel angry because i haven t the right to feel that way,3
i feel incredibly slacking mrs greedy guts is still in desperate search for an unspoilt base on her career ladder,3
i wanted other women to feel envious of my figure and say oooh youd never guess youd just had a baby,3
i feel the cold mostly in my arms and torso,3
i have a feeling i shall go mad,3
im in the car with my roommate and her family i feel like im being all rude because i have to call her and my dad so that my dad can give her directions and she keeps asking what she needs to bring,3
i feel annoyed by that girl,3
i feel the eyes on me the hateful eyes on the other side of the glass that belong to the family members of my beautiful victims,3
i feel spiteful toward him,3
i feel it is rude of me to ask,3
i feel hated by my parents,3
i still feel jealous of my friends when their moms talk politely with them,3
i don t know i just had this gut feeling and it just really bothered me he said,3
i feel is most dangerous is people dismissing these disconnects and not considering them trials equal to the physical hardships of the revered pioneers,3
i surmise that after i have made myself sick one too many times on take out and sitcom re runs that i will come around again into feeling dissatisfied with a stationary life without much forward motion,3
i just feel like its rude,3
i feel that if he hadnt appeared out of nowhere and distracted me i would have noticed the light change and none of this would have happened,3
ive realized over the last few months that i generally tend to feel tremendously dissatisfied after having sex with him,3
i feel rather pissed off,3
i like to pray a decade whenever im feeling stressed or scared,3
i feel vicious and sleepy,3
i say that i feel like im hated,3
i haven t done it in a couple years and now i feel like i m at a place where i hated it when i was doing it but i wish i could do it again,3
i never want to be rude even when i feel someone has been rude to me and even then i don t want to i feel like i need to like if i don t crush the offender thoroughly i will be left in tears in front of everyone because i am so sensitive,3
i feel even more bothered because here i am being bothered by this when the boy probably isn t even thinking about this,3
i am feeling jealous i remind myself of this story and it keeps me on the path to better living,3
ive had my ass handed to me by murt and im starting to feel fucked but just a little,3
i stropped about for a bit feeling grumpy because i was missing out,3
i kept staring at her quivering flower feeling that it was like a violent flower in time lapse photography a flower shivering with vigorous growth as it accelerated out to the flickering sun racing sky heralding the end of our relationship before it had even started,3
ive had a long road of that initially feeling like i was being rude for turning down food that was made brought for me and sometimes eating stuff because it was gluten free and looked delicious even if it maybe wasnt what i felt good about eating some really mediocre wedding cake for example,3
i am sitting here typing this and wondering where i belong feeling distracted feeling comfortable feeling misunderstood and hurt,3
i might be able to recreate the feeling when i get back into the cold fog that awaits me tomorrow night,3
i feel like i am despised,3
i feel the weight of my single dom pulling me under like a dangerous rip tide that is relentlessly surrounding every inch of my body,3
i feel fucked,3
i feel rather stressed for the preparations for prom night,3
i remember as a child feeling totally scandalized and outraged when i found out that girls didnt play in the nfl,3
i feel angry im happy,3
i keep coming back to it but it feels awfully selfish of me to feel this low this negative when there are so many in far worse positions than i,3
i woke up today feeling pissed off,3
i wanted both but i feel greedy,3
i feel any team pretty dangerous in playoffs york left wing ruslan fedotenko notes said,3
i tend to stop breathing when i m feeling stressed,3
i seriously considered pulling the offer and i was feeling that we rushed into it all too quickly,3
i feel tortured because i am not allowed to enjoy food the way my friend can,3
i was feeling grouchy and everything for the past few weeks but yesterday was such a happy day,3
i was dwelling on the current state of my life i was unsure about my place in life and what i was going to do with it and i was feeling a bit bitter at god because of it,3
i can listen to it and feel dissatisfied,3
i dunno the word im even looking for i guess because im not exactly how i feel im selfish i know,3
i feel envious that they can keep their posts regular and interesting and wish that i could feel this way to,3
i could have checked it down to the back and i feel like i got greedy and took a shot at the endzone and didn t throw the right ball i wanted to throw and then it got picked off,3
i feel that the out of people that i encounter in the day that are rude and mean to me for no reason at all,3
i feel and bring him and coming against a savage the wax doll in the clouds blown across to tak my own feeling that be the bare feet were they were moving fast as i brought it as i love in a time for he yet i made him,3
i was feeling resentful enough to want to write about it here which means i need to work on look getting my hackles raised when others judge me,3
im a marketer and i couldnt be bothered to investigate further which makes me feel that consumers probably cant be bothered either,3
i am sure the pleasure of living in the open air with the sky for a roof and the ground for a table is part of the same feeling it is the savage returning to his wild and native habits,3
i just need to express my feeling badly ignore this if i offended you,3
i feel hated i feel like i dont belong and more and more i feel that i want to die,3
im not feeling obnoxious with myself anymore,3
i feel my mom is simply feeling greedy is the lack of this reaction when her mom left the same type of will,3
i have to admit that i was feeling distracted by the fact that i was blocking traffic,3
i just didnt feel like taking her bitchy attitude,3
i am feeling rushed or overwhelmed to have the perfect house that my brain explodes and all proper decision making skills get lost in the debris,3
i tend to feel a bit cranky when i ve gone for a few days without making art,3
i would like you to start with asking yourself these questions with you feel stressed,3
im feeling rather impatient with these rainbows bursting in my veins,3
i think about it more i have been feeling symptoms of a cold and headaches for the last couple days,3
i sort of suspected i was going to feel resentful and not really show my best side,3
im feeling so irritable about todays class,3
i feel like my dream is so selfish,3
i am standing so close to said cow her name is gabriella btw i feel rude calling her a cow,3
ive just watched the above video for the first time and feel a bit bitchy for doing so but here are some of my thoughts on her outfits,3
i feel angry at him for being so selfish and giving me absolutely nothing to go on,3
im feeling very sarcastic today,3
i started to feel cold like symptoms of light nausea cough and tiredness,3
i listen to dubstep when im feeling damn irritated,3
i often feel bothered by it by my inability to stop loving people no matter how much time passes or how deeply they wrong me,3
i have really come up against some intense struggles since moving in here and i have to say i am very proud at the way we are giving each other the respect to feel however we need to feel mad stressed whatever and yet we still pull together to fix the issue,3
i don t feel petty,3
i am feeling very cranky this christmas,3
i got the feeling she hated that that i would not admit it let it in i know ive hated every single obstacle that kept it from her every single leaden block that kept being placed in our once clear path to one anothers arms,3
i feel like a cold object with no identity,3
i could genuinely connect and enjoy instead of withdrawing and feeling resentful,3
im just feeling rebellious,3
i feel an angel steal me from the greedy jaws of death and chance and pull me in with steady hands theyve given me a second chance the artist in the ambulance can we pick you off the ground more than flashing lights and sound,3
i have seen you fall asleep climbing back into bed before you were even horizontal and now i am awake and my neck is cramped and i am feeling hostile and cheated,3
i feel as if i m one of the stubborn ones,3
i feel hated and isolated but it doesn t hurt,3
i established a rule with my comp that we don t end planning session at the end of the day until we resolve all conflicts or any feelings of anger or anything that bothered one of us to each other and fix whatever it was,3
i feel a bit jealous because i been trying to date him long time ago but he doesnt want me,3
i p i could sit here and beat myself up over it all but im feeling far to rebellious for that today basically im feeling angry at the world and at myself all at the same time,3
i didnt feel she was being selfish and completely understood where she was coming from,3
i feel hateful sometimes,3
i am feeling a little stressed as aaron has friends over for a sleep over,3
i can stop feeling jealous,3
i guess i feel that the things i wrote about were so petty and small that im kind of embarrassed to go back through them,3
i feel so tortured,3
i feel sarcastic more often than not,3
im not feeling violent im feeling creative with weapons,3
i just try not to talk to anyone when i feel irritable like that,3
i really am feeling so impatient,3
i don t a feel like an idiot and b not get illogically mad at people for going to bed too early sorry for the anger family,3
i feel so so tortured by looking at the lecture notes and nothing is going in except for my holiday plans,3
i think they feel somehow offended because the christians played a big part in destroying the earlier cultures religions and mythologies,3
i did on weekends was sleep and feel bitter about the world,3
i know it seems strange writing to you after all this time and i honestly feel appalled at my behavior as a mother,3
